"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 22:00","2019","01","05","22:00","1,7","","-0,3","","86","","","","27","","12","","19,3","","100,05","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 23:00","2019","01","05","23:00","1,5","","-0,9","","84","","","","26","","11","","24,1","","100,04","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 00:00","2019","01","06","00:00","1,4","","-0,9","","85","","","","26","","15","","24,1","","100,00","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 01:00","2019","01","06","01:00","1,2","","-0,7","","87","","","","27","","13","","24,1","","100,03","","","","","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 02:00","2019","01","06","02:00","1,2","","-0,6","","88","","","","27","","13","","24,1","","100,07","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 03:00","2019","01","06","03:00","0,9","","-0,6","","90","","","","25","","12","","16,1","","100,09","","","","","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 04:00","2019","01","06","04:00","0,8","","-0,4","","92","","","","27","","16","","9,7","","100,10","","","","","","Neige,Brouillard"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 05:00","2019","01","06","05:00","0,6","","-0,6","","92","","","","29","","12","","11,3","","100,13","","","","","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 06:00","2019","01","06","06:00","0,6","","-0,7","","91","","","","29","","12","","8,1","","100,21","","","","","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 07:00","2019","01","06","07:00","0,4","","-0,8","","92","","","","30","","16","","3,2","","100,34","","","","","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 08:00","2019","01","06","08:00","0,0","","-0,9","","94","","","","34","","17","","2,8","","100,50","","","","-5","","Neige"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 09:00","2019","01","06","09:00","0,2","","-3,3","","78","","","","33","","23","","24,1","","100,68","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 10:00","2019","01","06","10:00","-1,6","","-7,2","","65","","","","33","","26","","24,1","","100,88","","","","-8","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 11:00","2019","01","06","11:00","-2,2","","-8,4","","62","","","","32","","24","","24,1","","101,00","","","","-9","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 12:00","2019","01","06","12:00","-3,0","","-10,4","","57","","","","31","","35","","24,1","","101,09","","","","-11","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 13:00","2019","01","06","13:00","-2,9","","-12,5","","48","","","","33","","29","","24,1","","101,16","","","","-10","","Généralement nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 14:00","2019","01","06","14:00","-3,4","","-10,3","","59","","","","31","","26","","24,1","","101,27","","","","-10","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 15:00","2019","01","06","15:00","-3,9","","-11,3","","57","","","","31","","30","","24,1","","101,44","","","","-12","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-06 16:00","2019","01","06","16:00","-5,4","","-14,0","","51","","","","33","","34","","24,1","","101,66","","","","-14","","Généralement nuageux"
